"date","days_old","exp_day","diversity","species_N","sample_code","treatment","treatment_code","replicate","species_counted","treatment_code_species","vol_um3","cells_ul","biov_um3_ul"
"06.12.2019",4,4,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",370.8331949,97.5,36156.2365
"06.12.2019",4,4,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",214.3100801,738.75,158321.5717
"06.12.2019",4,4,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",200.5744137,686.25,137644.1914
"06.12.2019",4,4,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",199.1254422,718.75,143121.4116
"06.12.2019",4,4,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",87.56175424,745,65233.50691
"06.12.2019",4,4,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",84.39101654,763.75,64453.63888
"06.12.2019",4,4,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",92.6757726,685,63482.90423
"06.12.2019",4,4,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",5.030546306,12100,60869.6103
"06.12.2019",4,4,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",5.104109639,12875,65715.4116
"06.12.2019",4,4,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",5.654620058,11450,64745.39966
"06.12.2019",4,4,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",26.20392611,4200,110056.4897
"06.12.2019",4,4,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",25.15762584,3875,97485.80012
"06.12.2019",4,4,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",23.76364147,3775,89707.74653
"06.12.2019",4,4,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",75.65036077,502.5,38014.30629
"06.12.2019",4,4,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",381.7579493,71.25,27200.25389
"06.12.2019",4,4,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",73.72581649,467.5,34466.81921
"06.12.2019",4,4,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",383.1224831,82.5,31607.60486
"06.12.2019",4,4,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",69.24197557,525,36352.03718
"06.12.2019",4,4,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",350.7538467,87.5,30690.96159
"06.12.2019",4,4,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",71.85998535,525,37726.49231
"06.12.2019",4,4,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.53521373,7800,35374.66709
"06.12.2019",4,4,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",74.12009647,548.75,40673.40294
"06.12.2019",4,4,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",3.933805663,7050,27733.32992
"06.12.2019",4,4,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",67.83146105,616.25,41801.13788
"06.12.2019",4,4,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",4.251427174,7400,31460.56109
"06.12.2019",4,4,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",362.5523455,70,25378.66418
"06.12.2019",4,4,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.426790234,9450,41833.16771
"06.12.2019",4,4,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",329.1635225,90,29624.71702
"06.12.2019",4,4,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.757120158,8000,38056.96126
"06.12.2019",4,4,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",340.8272943,68.75,23431.87648
"06.12.2019",4,4,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.241234372,10000,42412.34372
"06.12.2019",4,4,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",367.1566277,61.25,22488.34345
"06.12.2019",4,4,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",234.5385927,518.75,121666.895
"06.12.2019",4,4,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",367.4019297,38.75,14236.82478
"06.12.2019",4,4,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",204.4787181,482.5,98660.9815
"06.12.2019",4,4,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",363.5526389,46.25,16814.30955
"06.12.2019",4,4,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",201.3822827,490,98677.31854
"06.12.2019",4,4,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",184.5921197,433.75,80066.8319
"06.12.2019",4,4,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",62.52709997,271.25,16960.47587
"06.12.2019",4,4,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",237.2575368,415,98461.87778
"06.12.2019",4,4,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",62.14721657,310,19265.63714
"06.12.2019",4,4,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",212.085159,418.75,88810.66033
"06.12.2019",4,4,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",68.15342145,293.75,20020.06755
"06.12.2019",4,4,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",173.9371476,480,83489.83083
"06.12.2019",4,4,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",4.10416932,6125,25138.03708
"06.12.2019",4,4,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",226.2157571,506.25,114521.727
"06.12.2019",4,4,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.895216875,5450,26678.93197
"06.12.2019",4,4,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",177.6517238,477.5,84828.69809
"06.12.2019",4,4,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",3.895410526,7450,29020.80842
"06.12.2019",4,4,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",267.7332245,487.5,130519.9469
"06.12.2019",4,4,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",21.23800693,875,18583.25607
"06.12.2019",4,4,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",245.5107627,470,115390.0585
"06.12.2019",4,4,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",25.79295756,850,21924.01393
"06.12.2019",4,4,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",213.1332117,455,96975.61134
"06.12.2019",4,4,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",24.08230742,1225,29500.82659
"06.12.2019",4,4,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",74.05051601,582.5,43134.42558
"06.12.2019",4,4,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",17.44197707,1825,31831.60815
"06.12.2019",4,4,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",79.98268147,415,33192.81281
"06.12.2019",4,4,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",17.96264861,1725,30985.56885
"06.12.2019",4,4,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",65.32901285,468.75,30622.97478
"06.12.2019",4,4,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",18.59646362,1400,26035.04907
"06.12.2019",4,4,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",346.859696,56.25,19510.8579
"06.12.2019",4,4,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",19.95578252,2800,55876.19106
"06.12.2019",4,4,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",350.9768252,55,19303.72538
"06.12.2019",4,4,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",22.92315334,2725,62465.59285
"06.12.2019",4,4,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",358.6435702,53.75,19277.0919
"06.12.2019",4,4,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",25.57362797,2400,61376.70714
"06.12.2019",4,4,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",23.65043108,1600,37840.68973
"06.12.2019",4,4,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",4.164337898,6700,27901.06392
"06.12.2019",4,4,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",24.19969138,1575,38114.51392
"06.12.2019",4,4,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.701676726,8600,40434.41985
"06.12.2019",4,4,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",25.63445139,1375,35247.37067
"06.12.2019",4,4,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.129905726,5525,22817.72914
"06.12.2019",4,4,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",367.7621365,35,12871.67478
"06.12.2019",4,4,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",218.8792439,227.5,49795.02799
"06.12.2019",4,4,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",60.36638891,170,10262.28612
"06.12.2019",4,4,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.265576317,3250,13863.12303
"06.12.2019",4,4,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",28.34477232,475,13463.76685
"06.12.2019",4,4,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",380.4868627,22.5,8560.95441
"06.12.2019",4,4,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",242.2616576,200,48452.33152
"06.12.2019",4,4,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",68.26031254,185,12628.15782
"06.12.2019",4,4,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",4.218469797,2375,10018.86577
"06.12.2019",4,4,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",19.93484512,550,10964.16482
"06.12.2019",4,4,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",382.734034,22.5,8611.515765
"06.12.2019",4,4,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",202.7038427,270,54730.03753
"06.12.2019",4,4,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",61.80911303,113.75,7030.786607
"06.12.2019",4,4,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",4.212440394,2325,9793.923917
"06.12.2019",4,4,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",22.12650939,350,7744.278286
"06.12.2019",4,4,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",377.4780046,31.25,11796.18764
"06.12.2019",4,4,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",201.2195754,286.25,57599.10344
"06.12.2019",4,4,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",78.72747519,130,10234.57178
"06.12.2019",4,4,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",4.458322173,3150,14043.71485
"06.12.2019",4,4,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",21.81696299,600,13090.17779
"06.12.2019",4,4,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",339.1378868,12.5,4239.223585
"06.12.2019",4,4,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",237.3560447,268.75,63789.43702
"06.12.2019",4,4,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",78.07323739,107.5,8392.87302
"06.12.2019",4,4,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",4.51169337,2450,11053.64876
"06.12.2019",4,4,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",27.00014878,625,16875.09299
"08.12.2019",6,6,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",374.9211479,125,46865.14349
"08.12.2019",6,6,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",373.6574757,153.75,57449.83689
"08.12.2019",6,6,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",367.8036499,156.25,57469.32029
"08.12.2019",6,6,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",229.8143653,717.5,164891.8071
"08.12.2019",6,6,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",187.7425779,821.25,154183.5921
"08.12.2019",6,6,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",189.2717809,716.25,135565.9131
"08.12.2019",6,6,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",85.98241208,1105,95010.56535
"08.12.2019",6,6,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",86.2819518,1041.25,89841.08231
"08.12.2019",6,6,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",93.05662701,1160,107945.6873
"08.12.2019",6,6,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",5.458755015,21125,115316.1997
"08.12.2019",6,6,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",4.264571767,17100,72924.17721
"08.12.2019",6,6,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",5.387673059,17775,95765.88862
"08.12.2019",6,6,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",28.64892633,5125,146825.7474
"08.12.2019",6,6,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",23.61451118,5550,131060.5371
"08.12.2019",6,6,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",26.24326374,4825,126623.7475
"08.12.2019",6,6,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",68.38688973,653.75,44707.92916
"08.12.2019",6,6,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",324.859,126.25,41013.44875
"08.12.2019",6,6,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",70.74111594,677.5,47927.10605
"08.12.2019",6,6,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",343.3583616,133.75,45924.18087
"08.12.2019",6,6,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",73.26299676,631.25,46247.2667
"08.12.2019",6,6,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",340.4991661,131.25,44690.51555
"08.12.2019",6,6,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",77.18262102,722.5,55764.44369
"08.12.2019",6,6,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.398489936,17825,78403.08312
"08.12.2019",6,6,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",84.03134747,477.5,40124.96842
"08.12.2019",6,6,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",3.733960583,12050,44994.22502
"08.12.2019",6,6,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",81.56749119,407.5,33238.75266
"08.12.2019",6,6,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",4.441544469,12500,55519.30586
"08.12.2019",6,6,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",373.1678307,82.5,30786.34603
"08.12.2019",6,6,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.689136711,12725,59669.26465
"08.12.2019",6,6,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",370.157154,111.25,41179.98338
"08.12.2019",6,6,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.038185939,10075,40684.72334
"08.12.2019",6,6,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",328.8354769,86.25,28362.05989
"08.12.2019",6,6,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.577960995,11800,54019.93974
"08.12.2019",6,6,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",351.4972868,73.75,25922.9249
"08.12.2019",6,6,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",251.8344535,505,127176.399
"08.12.2019",6,6,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",388.1447148,71.25,27655.31093
"08.12.2019",6,6,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",278.2855632,473.75,131837.7856
"08.12.2019",6,6,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",332.6257394,75,24946.93046
"08.12.2019",6,6,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",232.6902558,427.5,99475.08436
"08.12.2019",6,6,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",263.1605718,448.75,118093.3066
"08.12.2019",6,6,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",67.31049467,333.75,22464.8776
"08.12.2019",6,6,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",255.0533383,521.25,132946.5526
"08.12.2019",6,6,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",61.53139282,381.25,23458.84351
"08.12.2019",6,6,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",252.6164932,510,128834.4115
"08.12.2019",6,6,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",78.5500204,463.75,36427.57196
"08.12.2019",6,6,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",209.1909922,308.75,64587.71883
"08.12.2019",6,6,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",5.240210433,8000,41921.68346
"08.12.2019",6,6,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",245.1662159,350,85808.17557
"08.12.2019",6,6,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.677192923,7425,34728.15746
"08.12.2019",6,6,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",221.9674399,372.5,82682.87135
"08.12.2019",6,6,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",4.646333661,8375,38913.04441
"08.12.2019",6,6,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",244.7845137,861.25,210820.6624
"08.12.2019",6,6,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",21.84930538,850,18571.90958
"08.12.2019",6,6,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",284.1409759,640,181850.2246
"08.12.2019",6,6,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",24.66374161,725,17881.21267
"08.12.2019",6,6,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",264.0645906,752.5,198708.6045
"08.12.2019",6,6,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",18.06002245,775,13996.5174
"08.12.2019",6,6,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",61.31523736,580,35562.83767
"08.12.2019",6,6,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",28.68108186,1925,55211.08258
"08.12.2019",6,6,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",65.53574242,820,53739.30878
"08.12.2019",6,6,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",28.45356401,2325,66154.53631
"08.12.2019",6,6,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",67.33964507,726.25,48905.41723
"08.12.2019",6,6,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",22.07365917,2100,46354.68425
"08.12.2019",6,6,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",349.675219,98.75,34530.42788
"08.12.2019",6,6,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",23.02619745,2875,66200.31768
"08.12.2019",6,6,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",382.702553,86.25,33008.09519
"08.12.2019",6,6,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",20.20581854,3225,65163.76479
"08.12.2019",6,6,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",318.2468759,157.5,50123.88296
"08.12.2019",6,6,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",22.61729977,2475,55977.81692
"08.12.2019",6,6,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",23.84359565,2225,53052.00033
"08.12.2019",6,6,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",4.602800176,10625,48904.75187
"08.12.2019",6,6,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",24.92785123,1625,40507.75825
"08.12.2019",6,6,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.613782144,8825,40716.62742
"08.12.2019",6,6,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",23.51629213,1875,44093.04774
"08.12.2019",6,6,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.823776773,8800,42449.2356
"08.12.2019",6,6,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",353.2964208,57.5,20314.54419
"08.12.2019",6,6,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",265.5348577,348.75,92605.28161
"08.12.2019",6,6,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",66.07233785,227.5,15031.45686
"08.12.2019",6,6,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.389012539,4400,19311.65517
"08.12.2019",6,6,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",23.06185586,581.25,13404.70372
"08.12.2019",6,6,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",336.968964,38.75,13057.54736
"08.12.2019",6,6,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",286.2989385,341.25,97699.51275
"08.12.2019",6,6,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",75.29983717,176.25,13271.5963
"08.12.2019",6,6,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",5.177739273,3950,20452.07013
"08.12.2019",6,6,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",22.89241577,541.25,12390.52004
"08.12.2019",6,6,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",392.4416153,43.75,17169.32067
"08.12.2019",6,6,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",287.6554161,385,110747.3352
"08.12.2019",6,6,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",71.76970984,182.5,13097.97205
"08.12.2019",6,6,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",4.504655671,4400,19820.48495
"08.12.2019",6,6,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",22.06832832,486.25,10730.72464
"08.12.2019",6,6,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",363.9001546,85,30931.51314
"08.12.2019",6,6,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",262.9635883,540,142000.3377
"08.12.2019",6,6,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",75.95805245,276.25,20983.41199
"08.12.2019",6,6,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",4.494758031,4600,20675.88694
"08.12.2019",6,6,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",20.31722855,675,13714.12927
"08.12.2019",6,6,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",437.9116185,41.25,18063.85426
"08.12.2019",6,6,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",239.1290129,375,89673.37985
"08.12.2019",6,6,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",74.74901211,175,13081.07712
"08.12.2019",6,6,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",5.072075542,4675,23711.95316
"08.12.2019",6,6,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",22.7284605,536.25,12188.13694
"10.12.2019",8,8,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",427.938581,228.75,97890.95039
"10.12.2019",8,8,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",446.7866059,190,84889.45511
"10.12.2019",8,8,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",403.291425,253.75,102335.1991
"10.12.2019",8,8,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",237.4478226,727.5,172743.291
"10.12.2019",8,8,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",261.6387937,868.75,227298.7021
